id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1346047539611537412,1345997097259081728,2021-01-04 16:25:16 India Standard Time,2021-01-04,16:25:16,+0530,60505510,mvaru,Manivannan Aru,,"@NR_Tatvamasi They told in June itself that they will be manufacturing at their own risk. Also, they got investments from the Gates Foundation and others. They have the capacity to produce 50-60 million doses in 1 month. Bharath biotech has not taken that risk. But they have a similar capacity",en,[],[],[],0,0,0,[],[],https://twitter.com/mvaru/status/1346047539611537412,False,,0,,,,,,,,"[{'screen_name': 'NR_Tatvamasi', 'name': 'NR Niranjan', 'id': '52347071'}]",,,,
1346046721776902145,1346040221423562752,2021-01-04 16:22:01 India Standard Time,2021-01-04,16:22:01,+0530,2503965355,calm_sutra,Kartik Sivaraman,, https://t.co/UVgE1XEhlb Bharath Biotech has already administered the vaccine to more than 90% of the intended phase 3 trial participant numbers.,en,[],['https://pib.gov.in/PressReleseDetail.aspx?PRID=1685761'],[],0,0,0,[],[],https://twitter.com/calm_sutra/status/1346046721776902145,False,,0,,,,,,,,[],,,,
1346043977154392064,1346040221423562752,2021-01-04 16:11:07 India Standard Time,2021-01-04,16:11:07,+0530,2503965355,calm_sutra,Kartik Sivaraman,,Bharath Biotech will play a key role in Gavi and Novax fulfilling their mandate. Extremely foolish to assume that India would risk not only this company’s but its own reputation by approving an unsafe product just at a time when it is making the move up the pharma value chain.,en,[],[],[],1,0,0,[],[],https://twitter.com/calm_sutra/status/1346043977154392064,False,,0,,,,,,,,[],,,,
1346041189972238336,1346040221423562752,2021-01-04 16:00:02 India Standard Time,2021-01-04,16:00:02,+0530,2503965355,calm_sutra,Kartik Sivaraman,,"It is clear that Bharath Biotech is not able to find enough volunteers quickly enough. This is not unexpected: patients already know that Covishield is approved, so they may not see the need to enroll themselves for trials on yet another vaccine.",en,[],[],[],1,0,0,[],[],https://twitter.com/calm_sutra/status/1346041189972238336,False,,0,,,,,,,,[],,,,
1346040752372117505,1346040221423562752,2021-01-04 15:58:18 India Standard Time,2021-01-04,15:58:18,+0530,2503965355,calm_sutra,Kartik Sivaraman,,"It is clear that Covaxin is a back up. In case there is a surge (due to, for eg, the new strain seen in the UK) and vaccination rates can’t be kept up solely with covishield supply, Covaxin will be used. No exceptions given to Bharath Biotech in concluding their phase 3 trials.",en,[],[],[],1,0,0,[],[],https://twitter.com/calm_sutra/status/1346040752372117505,False,,0,,,,,,,,[],,,,
1346040439292321794,1345943403872231425,2021-01-04 15:57:03 India Standard Time,2021-01-04,15:57:03,+0530,83900551,babinjose,BABIN,,@bgsubhash @smjalageri @ShashiTharoor Its upto Bharath biotech and icmr to release the data not GOI . Its upto GOI to wait till the data get peer reviewd before grating approval   Basics needs to be understood.   Here is the links to pfizer and Oxford data origina papers    https://t.co/MOIub1Xktc,en,[],['https://www.nejm.org/doi/full/10.1056/NEJMoa2034577?query=featured_home'],[],1,0,0,[],[],https://twitter.com/BABINJOSE/status/1346040439292321794,False,,0,,,,,,,,"[{'screen_name': 'bgsubhash', 'name': 'BG.Subhash', 'id': '100948199'}, {'screen_name': 'smjalageri', 'name': 'S M Jalageri Code 856, Thx @kaalaateetham', 'id': '725301465628069888'}, {'screen_name': 'ShashiTharoor', 'name': 'Shashi Tharoor', 'id': '24705126'}]",,,,
1346030654945853440,1345943403872231425,2021-01-04 15:18:10 India Standard Time,2021-01-04,15:18:10,+0530,83900551,babinjose,BABIN,,@smjalageri @bgsubhash @ShashiTharoor Here it is the data that is absent.  There is zero scientific data on Bharath biotech vaccine available for anyone . If any one have the data please post it here,en,[],[],[],1,0,0,[],[],https://twitter.com/BABINJOSE/status/1346030654945853440,False,,0,,,,,,,,"[{'screen_name': 'smjalageri', 'name': 'S M Jalageri Code 856, Thx @kaalaateetham', 'id': '725301465628069888'}, {'screen_name': 'bgsubhash', 'name': 'BG.Subhash', 'id': '100948199'}, {'screen_name': 'ShashiTharoor', 'name': 'Shashi Tharoor', 'id': '24705126'}]",,,,
1346030323268665345,1346030323268665345,2021-01-04 15:16:51 India Standard Time,2021-01-04,15:16:51,+0530,3283477800,nikitaa729,Nikita agrawal,,On point @milinddeora Sir... No one from congress either @Jairam_Ramesh Or @ShashiTharoor Opposed the vaccine or government but approving of Bharat biotech before third phase trial not good for goodwill oF Bharathbiotech brand! That what @ShashiTharoor sir asked,en,"[{'screen_name': 'milinddeora', 'name': 'milind deora | मिलिंद देवरा ☮️', 'id': '332188446'}, {'screen_name': 'jairam_ramesh', 'name': 'jairam ramesh', 'id': '2547533580'}, {'screen_name': 'shashitharoor', 'name': 'shashi tharoor', 'id': '24705126'}, {'screen_name': 'shashitharoor', 'name': 'shashi tharoor', 'id': '24705126'}]",[],[],0,0,4,[],[],https://twitter.com/nikitaa729/status/1346030323268665345,False,https://twitter.com/CNNnews18/status/1346023742032384001,0,,,,,,,,[],,,,
1346024127992193025,1345944304531820544,2021-01-04 14:52:14 India Standard Time,2021-01-04,14:52:14,+0530,407864066,praveenv88,Praveen V,,@KazuriKazuri1 @sanket Official govt statement Serum will be primary vaccine and Bharath biotech as of now is a backup and clinical trial stage vaccine,en,[],[],[],0,0,0,[],[],https://twitter.com/praveenv88/status/1346024127992193025,False,,0,,,,,,,,"[{'screen_name': 'KazuriKazuri1', 'name': 'KazuriKazuri', 'id': '1043476958271528960'}, {'screen_name': 'sanket', 'name': 'Sanket Upadhyay', 'id': '52810218'}]",,,,
1346022690465857540,1345972002952073218,2021-01-04 14:46:31 India Standard Time,2021-01-04,14:46:31,+0530,2787999781,strider2888,Bharath,,"@Om93204933 Covaxin from Bharat Biotech is a adenovirus based vaccine. Old tech. Proved to be effective.  As far as Covid is concerned, I have had deaths in my know circle. Cannot deny deaths man. The guy struggled to breath and eventually died.",en,[],[],[],2,0,1,[],[],https://twitter.com/strider2888/status/1346022690465857540,False,,0,,,,,,,,"[{'screen_name': 'Om93204933', 'name': 'Om', 'id': '1292373542005116929'}]",,,,
1346016183158415360,1346009552962011136,2021-01-04 14:20:40 India Standard Time,2021-01-04,14:20:40,+0530,162092687,drshankar81,Shankar,,"@ShekharGupta Boss, Govt didn't go to Bharath Biotech. The BB applied for approval. Wake up from slumber.",en,[],[],[],0,0,0,[],[],https://twitter.com/drshankar81/status/1346016183158415360,False,,0,,,,,,,,"[{'screen_name': 'ShekharGupta', 'name': 'Shekhar Gupta', 'id': '2574072036'}]",,,,
1346015964878483456,1346014730029207552,2021-01-04 14:19:48 India Standard Time,2021-01-04,14:19:48,+0530,1217799700515942401,scribblepolitcs,Janvi,,@BJP4TamilNadu @Murugan_TNBJP Wanted my prime minister and you people to take that medicine first . Especially the one from bharath biotech. So that people will get confidence,en,[],[],[],0,0,0,[],[],https://twitter.com/scribblepolitcs/status/1346015964878483456,False,,0,,,,,,,,"[{'screen_name': 'BJP4TamilNadu', 'name': 'BJP Tamilnadu', 'id': '396707695'}, {'screen_name': 'Murugan_TNBJP', 'name': 'Dr.L.Murugan', 'id': '913051220796858369'}]",,,,
1345998719490002945,1345998719490002945,2021-01-04 13:11:16 India Standard Time,2021-01-04,13:11:16,+0530,2929295382,rajendra_inc,Rajendra Singh Parihar,,आपके एक vaccine का अभी सेकंड फ़ेस  ट्राइयल भी पूरा नहीं हुआ है third face तो दूर की बात है? झूठ फैला रहे हैं देश में आप।अगर दम है तो पहले vaccine मोदी और अमित शाह को लगवाईए Bharath Biotech वाला🙏,hi,[],[],[],0,0,0,[],[],https://twitter.com/Rajendra_inc/status/1345998719490002945,False,https://twitter.com/drharshvardhan/status/1345996845877641218,0,,,,,,,,[],,,,
1345975521188823042,1345759566990958593,2021-01-04 11:39:05 India Standard Time,2021-01-04,11:39:05,+0530,226542490,isriramseshadri,Sriram Seshadri,,@fahadmh Bharath Biotech V152 Salient Features:  Its inactivated whole Virion vaccine and have potential to tackle mutant 1. Upper (naso pharyngeal) and Lower respiratory tract (lungs) Protection in Animal Challenge Studies.,en,[],[],[],0,0,0,[],[],https://twitter.com/Isriramseshadri/status/1345975521188823042,False,,0,,,,,,,,"[{'screen_name': 'fahadmh', 'name': 'Fahad Hasin', 'id': '145676960'}]",,,,
1345965147957809152,1345948782396133376,2021-01-04 10:57:52 India Standard Time,2021-01-04,10:57:52,+0530,100948199,bgsubhash,BG.Subhash,,"@memonburger @omar_quraishi In my opinion India will hve 3 vaccines by march ie Astrazeneca  oxford, Covaxin by Bharath Bio tech and another by Zydus cadilla! Bharat Biotech was instrumental in the development of vaccines against Zika and Chikungunya &amp; has a good track record!   https://t.co/MpUisSorcW",en,[],['https://indianexpress.com/article/india/bharat-biotech-behind-vaccines-against-zika-chikungunya-7131564/'],[],1,0,2,[],[],https://twitter.com/bgsubhash/status/1345965147957809152,False,,0,,,,,,,,"[{'screen_name': 'memonburger', 'name': 'Mansoor', 'id': '565259243'}, {'screen_name': 'omar_quraishi', 'name': 'omar r quraishi', 'id': '64744912'}]",,,,
1345960227733061632,1345372849540890624,2021-01-04 10:38:19 India Standard Time,2021-01-04,10:38:19,+0530,977471480765202433,alwarkadiyaan,Alwarkadiyaan,,@muthuveladvo84 @BjpKalyaan bro avar  ketadu bill gates company vaccine pathi bro bharath biotech pathi illa,hi,[],[],[],0,0,0,[],[],https://twitter.com/Alwarkadiyaan/status/1345960227733061632,False,,0,,,,,,,,"[{'screen_name': 'muthuveladvo84', 'name': 'Muthuvel M', 'id': '2952329706'}, {'screen_name': 'BjpKalyaan', 'name': 'Kalyan', 'id': '1254808722687193089'}]",,,,
1345959901504278529,1345958550963507201,2021-01-04 10:37:01 India Standard Time,2021-01-04,10:37:01,+0530,1131109902095511552,rajat561,Dr.Rajat,,@amitsurg Other vaccine data also came at later stage so nothing surprising here. I trust Bharath biotech and icmr vaccine.,en,[],[],[],0,0,0,[],[],https://twitter.com/rajat561/status/1345959901504278529,False,,0,,,,,,,,"[{'screen_name': 'amitsurg', 'name': 'Amit Thadhani', 'id': '66128084'}]",,,,
1345959152418398208,1345764135485624320,2021-01-04 10:34:03 India Standard Time,2021-01-04,10:34:03,+0530,1268920210070724608,easyrid04573479,EasyRider,,"@drharshvardhan @PIB_India @PIBHindi @PIBFactCheck @ICMRDELHI @MoHFW_INDIA @narendramodi @WHO @adarpoonawalla @PMOIndia @BJP4India @Swamy39 tweeted one angrez vaccine approved on the basis of testing 1200 and Bharath Biotech is ""conditional"" even if they have tested it on 13000?..atma nirbar bharath indeed..I would also like to know how many in bjp will take bharath biotech vaccine,how many opt for angrez",en,[],[],[],0,0,0,[],[],https://twitter.com/EasyRid04573479/status/1345959152418398208,False,,0,,,,,,,,"[{'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBHindi', 'name': 'पीआईबी हिंदी', 'id': '3000838099'}, {'screen_name': 'PIBFactCheck', 'name': 'PIB Fact Check', 'id': '1207634475254865921'}, {'screen_name': 'ICMRDELHI', 'name': 'ICMR', 'id': '2695241174'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': '14499829'}, {'screen_name': 'adarpoonawalla', 'name': 'Adar Poonawalla', 'id': '911182427782909952'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'BJP4India', 'name': 'BJP', 'id': '207809313'}]",,,,
1345958365344665602,1345956756518629376,2021-01-04 10:30:55 India Standard Time,2021-01-04,10:30:55,+0530,709660931500937216,pavanpuli1234,#PavanPuli,,@ANI What about Bharath Biotech ?,en,[],[],[],0,0,0,[],[],https://twitter.com/pavanpuli1234/status/1345958365344665602,False,,0,,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1345956659554709504,1345944304531820544,2021-01-04 10:24:08 India Standard Time,2021-01-04,10:24:08,+0530,407864066,praveenv88,Praveen V,,"@sanket This is fake news , serium vaccine has efficacy data and for Bharath biotech it’s approved under clinical trial mode",en,[],[],[],0,0,0,[],[],https://twitter.com/praveenv88/status/1345956659554709504,False,,0,,,,,,,,"[{'screen_name': 'sanket', 'name': 'Sanket Upadhyay', 'id': '52810218'}]",,,,
1345942045945331718,1345636568338374658,2021-01-04 09:26:04 India Standard Time,2021-01-04,09:26:04,+0530,487049312,aasishalex,Aasish Alexander,,@JhaSanjay Waiting for you to take the Bharath biotech vaccine,en,[],[],[],0,0,0,[],[],https://twitter.com/aasishalex/status/1345942045945331718,False,,0,,,,,,,,"[{'screen_name': 'JhaSanjay', 'name': 'Sanjay Jha', 'id': '50943008'}]",,,,
1345938950989336576,1345934844644061184,2021-01-04 09:13:46 India Standard Time,2021-01-04,09:13:46,+0530,3120965359,plainsailor,Beardy-Bear,,@ainvvy It just seems like a made desire to promote Indian Vaccines Possibly due to the heavy lobbying done by Bharath Biotech.,en,[],[],[],0,0,0,[],[],https://twitter.com/plainsailor/status/1345938950989336576,False,,0,,,,,,,,"[{'screen_name': 'ainvvy', 'name': 'V Vinay', 'id': '14293240'}]",,,,
1345915501306728448,1345907801151791105,2021-01-04 07:40:36 India Standard Time,2021-01-04,07:40:36,+0530,4505992754,subbu67r,Ramu Subbu,,"@bsindia @SerumInstIndia @RChitravanshi @sohinidastweets We know how world pharma  companies work. Media will get no cutting, neither advertising from Bharath Biotech, so it is unpaid entity. Pratham Mantri Ashuti Kendra already broken pharma mafia backbone, minimum 50% to 90% difference in d cost. Per month saving of 2000 per family.",en,[],[],[],0,0,0,[],[],https://twitter.com/Subbu67R/status/1345915501306728448,False,,0,,,,,,,,"[{'screen_name': 'bsindia', 'name': 'Business Standard', 'id': '43855487'}, {'screen_name': 'SerumInstIndia', 'name': 'SerumInstituteIndia', 'id': '925599812510138368'}, {'screen_name': 'RChitravanshi', 'name': 'Ruchika Chitravanshi', 'id': '2168083050'}, {'screen_name': 'sohinidastweets', 'name': 'Sohini Das', 'id': '27605297'}]",,,,
1345896666495213568,1345755307578806272,2021-01-04 06:25:45 India Standard Time,2021-01-04,06:25:45,+0530,1284877377344962560,madalanagamall3,Madala Naga malleswararao,,@suryaESB @ncbn Sorry to say this you looks like an educated person and the Bharath biotech was brought by @ncbn .Due to him today vaccine for covid19 is there,en,"[{'screen_name': 'ncbn', 'name': 'n chandrababu naidu #stayhomesavelives', 'id': '85221650'}]",[],[],2,0,2,[],[],https://twitter.com/MadalaNagamall3/status/1345896666495213568,False,,0,,,,,,,,"[{'screen_name': 'suryaESB', 'name': 'Surya', 'id': '1251029791'}, {'screen_name': 'ncbn', 'name': 'N Chandrababu Naidu #StayHomeSaveLives', 'id': '85221650'}]",,,,
1345774157363957765,1345774157363957765,2021-01-03 22:18:57 India Standard Time,2021-01-03,22:18:57,+0530,1064933294,mhd_nisham007,Mohammed Nisham,,#bharathbiotech vaccine as backup when almost no-one other than the ones associated directly with the study and approval is aware of its efficacy/methodology used in the studies.  #rushedvaccine #politicalvaccine ? @PMOIndia @MoHFW_INDIA,en,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'mohfw_india', 'name': 'ministry of health', 'id': '2596143056'}]",[],[],0,0,1,"['bharathbiotech', 'rushedvaccine', 'politicalvaccine']",[],https://twitter.com/Mhd_Nisham007/status/1345774157363957765,False,,0,,,,,,,,[],,,,
1345769022348877824,1345637786125103105,2021-01-03 21:58:32 India Standard Time,2021-01-03,21:58:32,+0530,592441660,hk4313,harikrishna,,@drharshvardhan @narendramodi @SerumInstIndia @BharatBiotech @PMOIndia Covaxin Vaccine Start date this month Please bharath Biotech,en,[],[],[],0,0,0,[],[],https://twitter.com/hk4313/status/1345769022348877824,False,,0,,,,,,,,"[{'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'SerumInstIndia', 'name': 'SerumInstituteIndia', 'id': '925599812510138368'}, {'screen_name': 'BharatBiotech', 'name': 'BharatBiotech', 'id': '2590932906'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}]",,,,
1345768874038333441,1345640307233210373,2021-01-03 21:57:57 India Standard Time,2021-01-03,21:57:57,+0530,1201221227177598976,harish99430,Harish 🌊,,@Workholic28 Why can't Bharath Biotech seek the approval of a foreign regulator for its vaccine and dispel any doubts? Why transparency in something impossible with this government?,en,[],[],[],1,0,1,[],[],https://twitter.com/Harish99430/status/1345768874038333441,False,,0,,,,,,,,"[{'screen_name': 'Workholic28', 'name': 'Arun Sawant', 'id': '369660241'}]",,,,
1345764399810662400,1345764399810662400,2021-01-03 21:40:10 India Standard Time,2021-01-03,21:40:10,+0530,741165732768124928,kishoreadari,Adari Kishore Kumar,,Congratulations to the scientists and teams of  SerumInstIndia and BharatBiotech for all their hard work and commitment &amp; on the emergency use approval by the DCGI of the #COVID19 vaccine Covaxin.  We're proud of you! #DCGI #Covaxin #Bharathbiotech #govtofindia #SerumInstIndia  https://t.co/6wIAF5Tny1,en,[],[],['https://pbs.twimg.com/media/Eq0dlpNUYAAIkSZ.jpg'],0,0,1,"['covid19', 'dcgi', 'covaxin', 'bharathbiotech', 'govtofindia', 'seruminstindia']",[],https://twitter.com/KishoreAdari/status/1345764399810662400,False,,1,https://pbs.twimg.com/media/Eq0dlpNUYAAIkSZ.jpg,,,,,,,[],,,,
1345754264728076296,1345731292025872386,2021-01-03 20:59:54 India Standard Time,2021-01-03,20:59:54,+0530,1201221227177598976,harish99430,Harish 🌊,,@ARanganathan72 Why can’t Bharath Biotech apply for approval from a foreign regulator for its vaccine and ease all doubts? Why is transparency in anything impossible with this govt?,en,[],[],[],0,1,2,[],[],https://twitter.com/Harish99430/status/1345754264728076296,False,,0,,,,,,,,"[{'screen_name': 'ARanganathan72', 'name': 'Anand Ranganathan', 'id': '1344897174'}]",,,,
1345754109723328512,1345749234948005889,2021-01-03 20:59:17 India Standard Time,2021-01-03,20:59:17,+0530,1012636359465418754,ashcoreashok,Ashok Parthiban,,"@PRSundar64 Markets may open on higher note mainly due to corona virus vaccine covaxin by Bharath biotech which has been approved,Also global cues are  https://t.co/sNbQDCwjjI we can expect a Huge FII buying tomorrow.",en,[],['http://positive.So'],[],0,0,1,[],[],https://twitter.com/AshcoreAshok/status/1345754109723328512,False,,0,,,,,,,,"[{'screen_name': 'PRSundar64', 'name': 'P R Sundar', 'id': '945200381100879872'}]",,,,
1345749021663457282,1345745861301571584,2021-01-03 20:39:04 India Standard Time,2021-01-03,20:39:04,+0530,1268240011641548800,image_indian,Jai Kisaan.,,"@TimesNow @DrAMSinghvi Now, who ever takes a shot of Covaxine will invariably become a part of Phase 3 trial .. waaah.. kya idea hai .. Bharath Biotech ke liye poore desh ke citizens ko experimental subjects banana diye .. no need for recruitment of volunteers!!",en,[],[],[],1,0,0,[],[],https://twitter.com/image_indian/status/1345749021663457282,False,,0,,,,,,,,"[{'screen_name': 'TimesNow', 'name': 'TIMES NOW', 'id': '240649814'}, {'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': '140047339'}]",,,,
1345743916679663617,1345680338299703297,2021-01-03 20:18:47 India Standard Time,2021-01-03,20:18:47,+0530,115652676,ramktn,Ramnaidu Katta,,@CNBCTV18News @bainjal @GKangInd @BharatBiotech @ShereenBhan Seems foreign MNC companies started their campaign against indian made vaccine. Clearly states  They want to make money on pandemic situation . Why can't so called media question the scientists &amp; bharath biotech directly instead of taking interviews of doctors.,en,[],[],[],1,1,2,[],[],https://twitter.com/ramktn/status/1345743916679663617,False,,0,,,,,,,,"[{'screen_name': 'CNBCTV18News', 'name': 'CNBC-TV18', 'id': '631810714'}, {'screen_name': 'bainjal', 'name': 'Swati Chaturvedi', 'id': '89732309'}, {'screen_name': 'GKangInd', 'name': 'G Kang', 'id': '2160899318'}, {'screen_name': 'BharatBiotech', 'name': 'BharatBiotech', 'id': '2590932906'}, {'screen_name': 'ShereenBhan', 'name': 'Shereen Bhan', 'id': '96087281'}]",,,,
1345742667045429248,1345731206621536261,2021-01-03 20:13:49 India Standard Time,2021-01-03,20:13:49,+0530,115652676,ramktn,Ramnaidu Katta,,@bainjal Better question bharath biotech directly rather than getting confused answers from christian medical college doctors. Moreover bharath biotech doesn't have any criminal or corruption charges like  foreign MNC companies.,en,[],[],[],0,0,0,[],[],https://twitter.com/ramktn/status/1345742667045429248,False,,0,,,,,,,,"[{'screen_name': 'bainjal', 'name': 'Swati Chaturvedi', 'id': '89732309'}]",,,,
1345732846434934787,1345728304158916609,2021-01-03 19:34:47 India Standard Time,2021-01-03,19:34:47,+0530,2971234520,unmaivilambbi,🎰,,@SriviShiva இது நம்ம அகண்ட பாரதத்தோட 'Bharath biotech' vaccine டா அம்பி 😐😂  https://t.co/XvDxcHe61p,und,[],[],['https://pbs.twimg.com/media/Eq0A3_WVgAEbWmi.jpg'],1,0,0,[],[],https://twitter.com/unmaivilambbi/status/1345732846434934787,False,,1,https://pbs.twimg.com/media/Eq0A3_WVgAEbWmi.jpg,,,,,,,"[{'screen_name': 'SriviShiva', 'name': 'மாமத யானை', 'id': '43110275'}]",,,,
1345728881597296640,1345726808923115521,2021-01-03 19:19:02 India Standard Time,2021-01-03,19:19:02,+0530,1098545739863601153,telugu_vaaru,Kya bola kya bola (ఏమంటివి ఏమంటివి),,@JayaHoIndia 2 things  1. some opposition leaders and some mullas claiming that vaccine will cause impotency  2. Some doctors demanding govt more data on bharat biotech vaccine ( not astrazenca one) ... Bharath biotech appently didnot start 3rd phase trails yet,en,[],[],[],2,1,1,[],[],https://twitter.com/Telugu_vaaru/status/1345728881597296640,False,,0,,,,,,,,"[{'screen_name': 'JayaHoIndia', 'name': 'Srikanth', 'id': '226165781'}]",,,,
1345724701222440960,1345724701222440960,2021-01-03 19:02:25 India Standard Time,2021-01-03,19:02:25,+0530,1004925113257603072,indiejmag,Indie Journal,,"While Covishield registered a 70.42% efficacy, there’s no clarity about the efficacy of Covaxin from Bharath Biotech. This uncertainty and lack of transparency have raised a few eyebrows.  Reports @jayaliwavhal    https://t.co/s8VX4UOfnG",en,"[{'screen_name': 'jayaliwavhal', 'name': 'jayali', 'id': '2387345532'}]",['https://www.indiejournal.in/article/as-vaccines-get-long-awaited-approvals-long-unanswered-questions-seek-clarity'],[],0,0,0,[],[],https://twitter.com/indiejmag/status/1345724701222440960,False,,0,,,,,,,,[],,,,
1345723557960056832,1345607881366728705,2021-01-03 18:57:53 India Standard Time,2021-01-03,18:57:53,+0530,1337997902422056960,vramankumar,vare ramankumar,,@narendramodi The two Best and trusted Biotechnology firms of India Serum institute and Bharath Biotech organisations for making vaccine productions approved by Drug Control of India in short time is time immemorial and playing a vital role in Atmanirbhar Bharath ❤️👍,en,[],[],[],0,0,2,[],[],https://twitter.com/VRamankumar/status/1345723557960056832,False,,0,,,,,,,,"[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
1345720606101131267,1345656749051629568,2021-01-03 18:46:09 India Standard Time,2021-01-03,18:46:09,+0530,407864066,praveenv88,Praveen V,,"@HardeepSPuri Congress as usual politicising every thing from national security to vaccine , phase 3 trials for Bharath biotech is almost done , they should wait for data to be made public , instead they spreading misinformation",en,[],[],[],0,0,0,[],[],https://twitter.com/praveenv88/status/1345720606101131267,False,,0,,,,,,,,"[{'screen_name': 'HardeepSPuri', 'name': 'Hardeep Singh Puri', 'id': '2289628938'}]",,,,
1345718728864849920,1345713408499445760,2021-01-03 18:38:41 India Standard Time,2021-01-03,18:38:41,+0530,254383593,bivas_banerjee,Inquisitive,,"@GappistanRadio Oxford/SII is fine, but with regards to Bharath Biotech vaccine, clinical trial data should be released and we should know what we are taking. Keeping the whole thing opaque will raise more questions.",en,[],[],[],0,0,1,[],[],https://twitter.com/Bivas_Banerjee/status/1345718728864849920,False,,0,,,,,,,,"[{'screen_name': 'GappistanRadio', 'name': 'Gappistan Radio', 'id': '557719049'}]",,,,
1345715072597975041,1345706978287386629,2021-01-03 18:24:10 India Standard Time,2021-01-03,18:24:10,+0530,16897506,rameshnswamy,ॐRameshॐ,,@swamilion The question is will he take the #AtmaNirbharBharat #Swadeshi developed Vaccine by #Bharathbiotech OR the Videshi #AstraZeneca one?,en,[],[],[],2,6,9,"['atmanirbharbharat', 'swadeshi', 'bharathbiotech', 'astrazeneca']",[],https://twitter.com/rameshnswamy/status/1345715072597975041,False,,0,,,,,,,,"[{'screen_name': 'swamilion', 'name': 'swamilion', 'id': '89492277'}]",,,,
1345713701232410624,1345365463371399173,2021-01-03 18:18:43 India Standard Time,2021-01-03,18:18:43,+0530,539726231,surajmandur,Suraj,,@Swamy39 Sir a news article is alleging that Bharath Biotech has received funding from Gates foundation.,en,[],[],[],0,0,0,[],[],https://twitter.com/surajmandur/status/1345713701232410624,False,,0,,,,,,,,"[{'screen_name': 'Swamy39', 'name': 'Subramanian Swamy', 'id': '60937837'}]",,,,
1345713677832388608,1238397321450098688,2021-01-03 18:18:37 India Standard Time,2021-01-03,18:18:37,+0530,356037316,sucheta_g,Sucheta Gautham,,D/A/R: 149471/247850/9927310 in India. Bharath Biotech's  vaccine approved by India yesterday.   #SgBlrCovidUpdates  #Indiacovid19,en,[],[],[],0,0,0,"['sgblrcovidupdates', 'indiacovid19']",[],https://twitter.com/sucheta_g/status/1345713677832388608,False,,0,,,,,,,,[],,,,
1345713146397245441,1345656394096152577,2021-01-03 18:16:30 India Standard Time,2021-01-03,18:16:30,+0530,1970324341,spisharodi,Sagar  P,,"@SukhjinderPal @BaadAbhinav @iambhargavk @JhaSanjay Kyun lena hai Pfizer aur Moderna.. Jab Bharath biotech has more testing done and neither have proved anyways its superior to the other. Why import, when inhouse vaccines can do just well.",en,[],[],[],1,0,0,[],[],https://twitter.com/SPisharodi/status/1345713146397245441,False,,0,,,,,,,,"[{'screen_name': 'SukhjinderPal', 'name': 'Sukhjinder Pal', 'id': '897003962'}, {'screen_name': 'BaadAbhinav', 'name': 'abhinav baad', 'id': '568821613'}, {'screen_name': 'iambhargavk', 'name': 'Bhargava Kavuri', 'id': '916755799640346624'}, {'screen_name': 'JhaSanjay', 'name': 'Sanjay Jha', 'id': '50943008'}]",,,,
1345712592874979330,1345642024066637827,2021-01-03 18:14:18 India Standard Time,2021-01-03,18:14:18,+0530,773741725953167360,manva_tweets,Manvendra Singh,,"@rs_rana13 @BasherBhakt @m_sam0708 @pbhushan1 Even USA, Ocugen is going to develop the vaccines with help of Bharath Biotech for USA market  So stop spreàding lies  It has efficicacy of 80-85%",en,[],[],[],1,0,4,[],[],https://twitter.com/Manva_tweets/status/1345712592874979330,False,,0,,,,,,,,"[{'screen_name': 'rs_rana13', 'name': 'SHUNYA', 'id': '1045589694044499969'}, {'screen_name': 'BasherBhakt', 'name': 'Chetan Hagat', 'id': '1260556115961499649'}, {'screen_name': 'm_sam0708', 'name': 'Samtastic007', 'id': '4383184876'}, {'screen_name': 'pbhushan1', 'name': 'Prashant Bhushan', 'id': '2284802828'}]",,,,
